day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment,dessert
0,5,29.7,0,1,8,Mediterranean,Family,Sorbete
0,5,29.7,0,1,9,Italian,Traditional,Panna Cotta
0,5,29.7,0,1,10,Mediterranean,Gourmet,Macedonia
0,5,29.7,0,1,11,Italian,Traditional,Panna Cotta
0,5,29.7,0,1,12,Mediterranean,Traditional,Sorbete
0,5,29.7,0,1,13,Grill,Gourmet,Cheesecake
0,5,29.7,0,1,14,Spanish,Traditional,Arroz con leche
0,5,29.7,0,1,15,Spanish,Business,Fruta
0,5,29.7,0,1,16,Grill,Traditional,Batido
0,5,29.7,0,1,17,Mediterranean,Traditional,Sorbete
0,5,29.7,0,1,18,Mediterranean,Business,Yogur con miel
0,5,29.7,0,1,19,Grill,Business,Batido
0,5,29.7,0,1,20,Italian,Business,Tiramisú
1,5,36.0,0,1,1,Grill,Gourmet,Tarta de manzana
1,5,36.0,0,1,2,Spanish,Traditional,Arroz con leche
1,5,36.0,0,1,3,Italian,Business,Profiteroles
1,5,36.0,0,1,4,Italian,Business,Gelato
1,5,36.0,0,1,5,Italian,Gourmet,Profiteroles
1,5,36.0,0,1,6,Mediterranean,Traditional,Macedonia
1,5,36.0,0,1,7,Spanish,Family,Flan
1,5,36.0,0,1,8,Mediterranean,Family,Macedonia
1,5,36.0,0,1,9,Italian,Traditional,Panna Cotta
1,5,36.0,0,1,10,Mediterranean,Gourmet,Yogur con miel
1,5,36.0,0,1,11,Italian,Traditional,Tiramisú
1,5,36.0,0,1,12,Mediterranean,Traditional,Yogur con miel
1,5,36.0,0,1,13,Grill,Gourmet,Tarta de manzana
1,5,36.0,0,1,14,Spanish,Traditional,Arroz con leche
1,5,36.0,0,1,15,Spanish,Business,Fruta
1,5,36.0,0,1,16,Grill,Traditional,Brownie
1,5,36.0,0,1,17,Mediterranean,Traditional,Macedonia
1,5,36.0,0,1,18,Mediterranean,Business,Macedonia
1,5,36.0,0,1,19,Grill,Business,Tarta de manzana
1,5,36.0,0,1,20,Italian,Business,Gelato
2,5,30.7,0,1,1,Grill,Gourmet,Tarta de manzana
2,5,30.7,0,1,2,Spanish,Traditional,Arroz con leche
2,5,30.7,0,1,3,Italian,Business,Profiteroles
2,5,30.7,0,1,4,Italian,Business,Gelato
2,5,30.7,0,1,5,Italian,Gourmet,Gelato
2,5,30.7,0,1,6,Mediterranean,Traditional,Macedonia
2,5,30.7,0,1,7,Spanish,Family,Natillas
2,5,30.7,0,1,8,Mediterranean,Family,Yogur con miel
2,5,30.7,0,1,9,Italian,Traditional,Profiteroles
2,5,30.7,0,1,10,Mediterranean,Gourmet,Fruta
2,5,30.7,0,1,11,Italian,Traditional,Panna Cotta
2,5,30.7,0,1,12,Mediterranean,Traditional,Yogur con miel
2,5,30.7,0,1,13,Grill,Gourmet,Brownie
2,5,30.7,0,1,14,Spanish,Traditional,Flan
2,5,30.7,0,1,15,Spanish,Business,Natillas
2,5,30.7,0,1,16,Grill,Traditional,Brownie
2,5,30.7,0,1,17,Mediterranean,Traditional,Sorbete
2,5,30.7,0,1,18,Mediterranean,Business,Macedonia
2,5,30.7,0,1,19,Grill,Business,Brownie
2,5,30.7,0,1,20,Italian,Business,Gelato
3,5,27.8,0,1,1,Grill,Gourmet,Tarta de manzana
3,5,27.8,0,1,2,Spanish,Traditional,Arroz con leche
3,5,27.8,0,1,3,Italian,Business,Tiramisú
3,5,27.8,0,1,4,Italian,Business,Gelato
3,5,27.8,0,1,5,Italian,Gourmet,Panna Cotta
3,5,27.8,0,1,6,Mediterranean,Traditional,Yogur con miel
3,5,27.8,0,1,7,Spanish,Family,Flan
3,5,27.8,0,1,8,Mediterranean,Family,Yogur con miel
3,5,27.8,0,1,9,Italian,Traditional,Tiramisú
3,5,27.8,0,1,10,Mediterranean,Gourmet,Fruta
3,5,27.8,0,1,11,Italian,Traditional,Profiteroles
3,5,27.8,0,1,12,Mediterranean,Traditional,Sorbete
3,5,27.8,0,1,13,Grill,Gourmet,Cheesecake
3,5,27.8,0,1,14,Spanish,Traditional,Arroz con leche
3,5,27.8,0,1,15,Spanish,Business,Natillas
3,5,27.8,0,1,16,Grill,Traditional,Brownie
3,5,27.8,0,1,17,Mediterranean,Traditional,Sorbete
3,5,27.8,0,1,18,Mediterranean,Business,Macedonia
3,5,27.8,0,1,19,Grill,Business,Brownie
3,5,27.8,0,1,20,Italian,Business,Gelato
4,5,29.9,0,0,1,Grill,Gourmet,Tarta de manzana
4,5,29.9,0,0,2,Spanish,Traditional,Arroz con leche
4,5,29.9,0,0,3,Italian,Business,Profiteroles
4,5,29.9,0,0,4,Italian,Business,Profiteroles
4,5,29.9,0,0,5,Italian,Gourmet,Profiteroles
4,5,29.9,0,0,6,Mediterranean,Traditional,Macedonia
4,5,29.9,0,0,7,Spanish,Family,Flan
4,5,29.9,0,0,8,Mediterranean,Family,Sorbete
4,5,29.9,0,0,9,Italian,Traditional,Panna Cotta
4,5,29.9,0,0,10,Mediterranean,Gourmet,Macedonia
4,5,29.9,0,0,11,Italian,Traditional,Panna Cotta
4,5,29.9,0,0,12,Mediterranean,Traditional,Sorbete
4,5,29.9,0,0,13,Grill,Gourmet,Cheesecake
4,5,29.9,0,0,14,Spanish,Traditional,Arroz con leche
4,5,29.9,0,0,15,Spanish,Business,Fruta
4,5,29.9,0,0,16,Grill,Traditional,Brownie
4,5,29.9,0,0,17,Mediterranean,Traditional,Sorbete
4,5,29.9,0,0,18,Mediterranean,Business,Sorbete
4,5,29.9,0,0,19,Grill,Business,Brownie
4,5,29.9,0,0,20,Italian,Business,Gelato
5,5,33.3,0,0,1,Grill,Gourmet,Tarta de manzana
5,5,33.3,0,0,2,Spanish,Traditional,Arroz con leche
5,5,33.3,0,0,3,Italian,Business,Profiteroles
5,5,33.3,0,0,4,Italian,Business,Profiteroles
5,5,33.3,0,0,5,Italian,Gourmet,Profiteroles
5,5,33.3,0,0,6,Mediterranean,Traditional,Fruta
5,5,33.3,0,0,7,Spanish,Family,Flan
5,5,33.3,0,0,8,Mediterranean,Family,Yogur con miel
5,5,33.3,0,0,9,Italian,Traditional,Panna Cotta
5,5,33.3,0,0,10,Mediterranean,Gourmet,Macedonia
5,5,33.3,0,0,11,Italian,Traditional,Panna Cotta
5,5,33.3,0,0,12,Mediterranean,Traditional,Fruta
5,5,33.3,0,0,13,Grill,Gourmet,Cheesecake
5,5,33.3,0,0,14,Spanish,Traditional,Fruta
5,5,33.3,0,0,15,Spanish,Business,Flan
5,5,33.3,0,0,16,Grill,Traditional,Brownie
5,5,33.3,0,0,17,Mediterranean,Traditional,Sorbete
5,5,33.3,0,0,18,Mediterranean,Business,Macedonia
5,5,33.3,0,0,19,Grill,Business,Tarta de manzana
5,5,33.3,0,0,20,Italian,Business,Gelato
6,5,25.9,0,0,1,Grill,Gourmet,Tarta de manzana
6,5,25.9,0,0,2,Spanish,Traditional,Arroz con leche
6,5,25.9,0,0,3,Italian,Business,Tiramisú
6,5,25.9,0,0,4,Italian,Business,Profiteroles
6,5,25.9,0,0,5,Italian,Gourmet,Tiramisú
6,5,25.9,0,0,6,Mediterranean,Traditional,Macedonia
6,5,25.9,0,0,7,Spanish,Family,Flan
6,5,25.9,0,0,8,Mediterranean,Family,Fruta
6,5,25.9,0,0,9,Italian,Traditional,Panna Cotta
6,5,25.9,0,0,10,Mediterranean,Gourmet,Fruta
6,5,25.9,0,0,11,Italian,Traditional,Panna Cotta
6,5,25.9,0,0,12,Mediterranean,Traditional,Sorbete
6,5,25.9,0,0,13,Grill,Gourmet,Batido
6,5,25.9,0,0,14,Spanish,Traditional,Arroz con leche
6,5,25.9,0,0,15,Spanish,Business,Fruta
6,5,25.9,0,0,16,Grill,Traditional,Brownie
6,5,25.9,0,0,17,Mediterranean,Traditional,Yogur con miel
6,5,25.9,0,0,18,Mediterranean,Business,Fruta
6,5,25.9,0,0,19,Grill,Business,Brownie
6,5,25.9,0,0,20,Italian,Business,Gelato
0,5,30.4,0,1,1,Grill,Gourmet,Batido
0,5,30.4,0,1,2,Spanish,Traditional,Arroz con leche
0,5,30.4,0,1,3,Italian,Business,Tiramisú
0,5,30.4,0,1,4,Italian,Business,Tiramisú
0,5,30.4,0,1,5,Italian,Gourmet,Profiteroles
0,5,30.4,0,1,6,Mediterranean,Traditional,Fruta
0,5,30.4,0,1,7,Spanish,Family,Flan
0,5,30.4,0,1,8,Mediterranean,Family,Fruta
0,5,30.4,0,1,9,Italian,Traditional,Panna Cotta
0,5,30.4,0,1,10,Mediterranean,Gourmet,Yogur con miel
0,5,30.4,0,1,11,Italian,Traditional,Panna Cotta
0,5,30.4,0,1,12,Mediterranean,Traditional,Sorbete
0,5,30.4,0,1,13,Grill,Gourmet,Cheesecake
0,5,30.4,0,1,14,Spanish,Traditional,Arroz con leche
0,5,30.4,0,1,15,Spanish,Business,Fruta
0,5,30.4,0,1,16,Grill,Traditional,Brownie
0,5,30.4,0,1,17,Mediterranean,Traditional,Sorbete
0,5,30.4,0,1,18,Mediterranean,Business,Macedonia
0,5,30.4,0,1,19,Grill,Business,Brownie
0,5,30.4,0,1,20,Italian,Business,Gelato
1,6,30.4,0,1,1,Grill,Gourmet,Tarta de manzana
1,6,30.4,0,1,2,Spanish,Traditional,Arroz con leche
1,6,30.4,0,1,3,Italian,Business,Tiramisú
1,6,30.4,0,1,4,Italian,Business,Tiramisú
1,6,30.4,0,1,5,Italian,Gourmet,Profiteroles
1,6,30.4,0,1,6,Mediterranean,Traditional,Macedonia
1,6,30.4,0,1,7,Spanish,Family,Flan
1,6,30.4,0,1,8,Mediterranean,Family,Sorbete
1,6,30.4,0,1,9,Italian,Traditional,Panna Cotta
1,6,30.4,0,1,10,Mediterranean,Gourmet,Fruta
1,6,30.4,0,1,11,Italian,Traditional,Profiteroles
1,6,30.4,0,1,12,Mediterranean,Traditional,Sorbete
1,6,30.4,0,1,13,Grill,Gourmet,Batido
1,6,30.4,0,1,14,Spanish,Traditional,Flan
1,6,30.4,0,1,15,Spanish,Business,Fruta
1,6,30.4,0,1,16,Grill,Traditional,Brownie
1,6,30.4,0,1,17,Mediterranean,Traditional,Sorbete
1,6,30.4,0,1,18,Mediterranean,Business,Macedonia
1,6,30.4,0,1,19,Grill,Business,Brownie
1,6,30.4,0,1,20,Italian,Business,Tiramisú
2,6,25.5,0,1,1,Grill,Gourmet,Tarta de manzana
2,6,25.5,0,1,2,Spanish,Traditional,Arroz con leche
2,6,25.5,0,1,3,Italian,Business,Tiramisú
2,6,25.5,0,1,4,Italian,Business,Gelato
2,6,25.5,0,1,5,Italian,Gourmet,Profiteroles
2,6,25.5,0,1,6,Mediterranean,Traditional,Sorbete
2,6,25.5,0,1,7,Spanish,Family,Flan
2,6,25.5,0,1,8,Mediterranean,Family,Yogur con miel
2,6,25.5,0,1,9,Italian,Traditional,Profiteroles
2,6,25.5,0,1,10,Mediterranean,Gourmet,Fruta
2,6,25.5,0,1,11,Italian,Traditional,Panna Cotta
2,6,25.5,0,1,12,Mediterranean,Traditional,Fruta
2,6,25.5,0,1,13,Grill,Gourmet,Cheesecake
2,6,25.5,0,1,14,Spanish,Traditional,Arroz con leche
2,6,25.5,0,1,15,Spanish,Business,Fruta
2,6,25.5,0,1,16,Grill,Traditional,Brownie
2,6,25.5,0,1,17,Mediterranean,Traditional,Yogur con miel
2,6,25.5,0,1,18,Mediterranean,Business,Macedonia
2,6,25.5,0,1,19,Grill,Business,Brownie
2,6,25.5,0,1,20,Italian,Business,Gelato
3,6,35.5,0,1,1,Grill,Gourmet,Tarta de manzana
3,6,35.5,0,1,2,Spanish,Traditional,Arroz con leche
3,6,35.5,0,1,3,Italian,Business,Tiramisú
3,6,35.5,0,1,4,Italian,Business,Gelato
3,6,35.5,0,1,5,Italian,Gourmet,Tiramisú
3,6,35.5,0,1,6,Mediterranean,Traditional,Macedonia
3,6,35.5,0,1,7,Spanish,Family,Flan
3,6,35.5,0,1,8,Mediterranean,Family,Yogur con miel
3,6,35.5,0,1,9,Italian,Traditional,Panna Cotta
3,6,35.5,0,1,10,Mediterranean,Gourmet,Fruta
3,6,35.5,0,1,11,Italian,Traditional,Gelato
3,6,35.5,0,1,12,Mediterranean,Traditional,Yogur con miel
3,6,35.5,0,1,13,Grill,Gourmet,Brownie
3,6,35.5,0,1,14,Spanish,Traditional,Arroz con leche
3,6,35.5,0,1,15,Spanish,Business,Fruta
3,6,35.5,0,1,16,Grill,Traditional,Brownie
3,6,35.5,0,1,17,Mediterranean,Traditional,Fruta
3,6,35.5,0,1,18,Mediterranean,Business,Macedonia
3,6,35.5,0,1,19,Grill,Business,Brownie
3,6,35.5,0,1,20,Italian,Business,Gelato
4,6,28.7,0,0,1,Grill,Gourmet,Cheesecake
4,6,28.7,0,0,2,Spanish,Traditional,Natillas
4,6,28.7,0,0,3,Italian,Business,Tiramisú
4,6,28.7,0,0,4,Italian,Business,Gelato
4,6,28.7,0,0,5,Italian,Gourmet,Profiteroles
4,6,28.7,0,0,6,Mediterranean,Traditional,Fruta
4,6,28.7,0,0,7,Spanish,Family,Fruta
4,6,28.7,0,0,8,Mediterranean,Family,Yogur con miel
4,6,28.7,0,0,9,Italian,Traditional,Panna Cotta
4,6,28.7,0,0,10,Mediterranean,Gourmet,Macedonia
4,6,28.7,0,0,11,Italian,Traditional,Panna Cotta
4,6,28.7,0,0,12,Mediterranean,Traditional,Sorbete
4,6,28.7,0,0,13,Grill,Gourmet,Tarta de manzana
4,6,28.7,0,0,14,Spanish,Traditional,Flan
4,6,28.7,0,0,15,Spanish,Business,Fruta
4,6,28.7,0,0,16,Grill,Traditional,Brownie
4,6,28.7,0,0,17,Mediterranean,Traditional,Sorbete
4,6,28.7,0,0,18,Mediterranean,Business,Macedonia
4,6,28.7,0,0,19,Grill,Business,Brownie
4,6,28.7,0,0,20,Italian,Business,Gelato
5,6,33.9,0,0,1,Grill,Gourmet,Tarta de manzana
5,6,33.9,0,0,2,Spanish,Traditional,Natillas
5,6,33.9,0,0,3,Italian,Business,Tiramisú
5,6,33.9,0,0,4,Italian,Business,Gelato
5,6,33.9,0,0,5,Italian,Gourmet,Profiteroles
5,6,33.9,0,0,6,Mediterranean,Traditional,Sorbete
5,6,33.9,0,0,7,Spanish,Family,Flan
5,6,33.9,0,0,8,Mediterranean,Family,Fruta
5,6,33.9,0,0,9,Italian,Traditional,Panna Cotta
5,6,33.9,0,0,10,Mediterranean,Gourmet,Fruta
5,6,33.9,0,0,11,Italian,Traditional,Tiramisú
5,6,33.9,0,0,12,Mediterranean,Traditional,Yogur con miel
5,6,33.9,0,0,13,Grill,Gourmet,Cheesecake
5,6,33.9,0,0,14,Spanish,Traditional,Arroz con leche
5,6,33.9,0,0,15,Spanish,Business,Fruta
5,6,33.9,0,0,16,Grill,Traditional,Brownie
5,6,33.9,0,0,17,Mediterranean,Traditional,Fruta
5,6,33.9,0,0,18,Mediterranean,Business,Macedonia
5,6,33.9,0,0,19,Grill,Business,Brownie
5,6,33.9,0,0,20,Italian,Business,Gelato
6,6,27.1,0,0,1,Grill,Gourmet,Tarta de manzana
6,6,27.1,0,0,2,Spanish,Traditional,Arroz con leche
6,6,27.1,0,0,3,Italian,Business,Profiteroles
6,6,27.1,0,0,4,Italian,Business,Panna Cotta
6,6,27.1,0,0,5,Italian,Gourmet,Panna Cotta
6,6,27.1,0,0,6,Mediterranean,Traditional,Macedonia
6,6,27.1,0,0,7,Spanish,Family,Flan
6,6,27.1,0,0,8,Mediterranean,Family,Macedonia
6,6,27.1,0,0,9,Italian,Traditional,Panna Cotta
6,6,27.1,0,0,10,Mediterranean,Gourmet,Fruta
6,6,27.1,0,0,11,Italian,Traditional,Panna Cotta
6,6,27.1,0,0,12,Mediterranean,Traditional,Sorbete
6,6,27.1,0,0,13,Grill,Gourmet,Cheesecake
6,6,27.1,0,0,14,Spanish,Traditional,Arroz con leche
6,6,27.1,0,0,15,Spanish,Business,Fruta
6,6,27.1,0,0,16,Grill,Traditional,Brownie
6,6,27.1,0,0,17,Mediterranean,Traditional,Sorbete
6,6,27.1,0,0,18,Mediterranean,Business,Sorbete
6,6,27.1,0,0,19,Grill,Business,Batido
6,6,27.1,0,0,20,Italian,Business,Gelato
0,6,36.5,0,1,1,Grill,Gourmet,Batido
0,6,36.5,0,1,2,Spanish,Traditional,Natillas
0,6,36.5,0,1,3,Italian,Business,Tiramisú
0,6,36.5,0,1,4,Italian,Business,Gelato
0,6,36.5,0,1,5,Italian,Gourmet,Profiteroles
0,6,36.5,0,1,6,Mediterranean,Traditional,Macedonia
0,6,36.5,0,1,7,Spanish,Family,Flan
0,6,36.5,0,1,8,Mediterranean,Family,Yogur con miel
0,6,36.5,0,1,9,Italian,Traditional,Gelato
0,6,36.5,0,1,10,Mediterranean,Gourmet,Fruta
0,6,36.5,0,1,11,Italian,Traditional,Panna Cotta
0,6,36.5,0,1,12,Mediterranean,Traditional,Sorbete
0,6,36.5,0,1,13,Grill,Gourmet,Tarta de manzana
0,6,36.5,0,1,14,Spanish,Traditional,Arroz con leche
0,6,36.5,0,1,15,Spanish,Business,Fruta
0,6,36.5,0,1,16,Grill,Traditional,Brownie
0,6,36.5,0,1,17,Mediterranean,Traditional,Fruta
0,6,36.5,0,1,18,Mediterranean,Business,Yogur con miel
0,6,36.5,0,1,19,Grill,Business,Brownie
0,6,36.5,0,1,20,Italian,Business,Gelato
1,6,32.6,0,1,1,Grill,Gourmet,Tarta de manzana
1,6,32.6,0,1,2,Spanish,Traditional,Flan
1,6,32.6,0,1,3,Italian,Business,Tiramisú
1,6,32.6,0,1,4,Italian,Business,Profiteroles
1,6,32.6,0,1,5,Italian,Gourmet,Profiteroles
1,6,32.6,0,1,6,Mediterranean,Traditional,Sorbete
1,6,32.6,0,1,7,Spanish,Family,Natillas
1,6,32.6,0,1,8,Mediterranean,Family,Macedonia
1,6,32.6,0,1,9,Italian,Traditional,Gelato
1,6,32.6,0,1,10,Mediterranean,Gourmet,Yogur con miel
1,6,32.6,0,1,11,Italian,Traditional,Panna Cotta
1,6,32.6,0,1,12,Mediterranean,Traditional,Sorbete
1,6,32.6,0,1,13,Grill,Gourmet,Tarta de manzana
1,6,32.6,0,1,14,Spanish,Traditional,Arroz con leche
1,6,32.6,0,1,15,Spanish,Business,Fruta
1,6,32.6,0,1,16,Grill,Traditional,Tarta de manzana
1,6,32.6,0,1,17,Mediterranean,Traditional,Sorbete
1,6,32.6,0,1,18,Mediterranean,Business,Fruta
1,6,32.6,0,1,19,Grill,Business,Brownie
1,6,32.6,0,1,20,Italian,Business,Gelato
2,6,33.9,0,1,1,Grill,Gourmet,Batido
2,6,33.9,0,1,2,Spanish,Traditional,Arroz con leche
2,6,33.9,0,1,3,Italian,Business,Profiteroles
2,6,33.9,0,1,4,Italian,Business,Gelato
2,6,33.9,0,1,5,Italian,Gourmet,Profiteroles
2,6,33.9,0,1,6,Mediterranean,Traditional,Macedonia
2,6,33.9,0,1,7,Spanish,Family,Flan
2,6,33.9,0,1,8,Mediterranean,Family,Yogur con miel
2,6,33.9,0,1,9,Italian,Traditional,Panna Cotta
2,6,33.9,0,1,10,Mediterranean,Gourmet,Fruta
2,6,33.9,0,1,11,Italian,Traditional,Tiramisú
2,6,33.9,0,1,12,Mediterranean,Traditional,Sorbete
2,6,33.9,0,1,13,Grill,Gourmet,Tarta de manzana
2,6,33.9,0,1,14,Spanish,Traditional,Arroz con leche
2,6,33.9,0,1,15,Spanish,Business,Fruta
2,6,33.9,0,1,16,Grill,Traditional,Brownie
2,6,33.9,0,1,17,Mediterranean,Traditional,Sorbete
2,6,33.9,0,1,18,Mediterranean,Business,Macedonia
2,6,33.9,0,1,19,Grill,Business,Brownie
2,6,33.9,0,1,20,Italian,Business,Gelato
3,6,32.1,0,1,1,Grill,Gourmet,Tarta de manzana
3,6,32.1,0,1,2,Spanish,Traditional,Arroz con leche
3,6,32.1,0,1,3,Italian,Business,Tiramisú
3,6,32.1,0,1,4,Italian,Business,Gelato
3,6,32.1,0,1,5,Italian,Gourmet,Profiteroles
3,6,32.1,0,1,6,Mediterranean,Traditional,Fruta
3,6,32.1,0,1,7,Spanish,Family,Flan
3,6,32.1,0,1,8,Mediterranean,Family,Yogur con miel
3,6,32.1,0,1,9,Italian,Traditional,Panna Cotta
3,6,32.1,0,1,10,Mediterranean,Gourmet,Fruta
3,6,32.1,0,1,11,Italian,Traditional,Panna Cotta
3,6,32.1,0,1,12,Mediterranean,Traditional,Macedonia
3,6,32.1,0,1,13,Grill,Gourmet,Cheesecake
3,6,32.1,0,1,14,Spanish,Traditional,Arroz con leche
3,6,32.1,0,1,15,Spanish,Business,Flan
3,6,32.1,0,1,16,Grill,Traditional,Batido
3,6,32.1,0,1,17,Mediterranean,Traditional,Sorbete
3,6,32.1,0,1,18,Mediterranean,Business,Yogur con miel
3,6,32.1,0,1,19,Grill,Business,Brownie
3,6,32.1,0,1,20,Italian,Business,Gelato
4,6,33.5,0,0,1,Grill,Gourmet,Brownie
4,6,33.5,0,0,2,Spanish,Traditional,Arroz con leche
4,6,33.5,0,0,3,Italian,Business,Tiramisú
4,6,33.5,0,0,4,Italian,Business,Gelato
4,6,33.5,0,0,5,Italian,Gourmet,Profiteroles
4,6,33.5,0,0,6,Mediterranean,Traditional,Macedonia
4,6,33.5,0,0,7,Spanish,Family,Natillas
4,6,33.5,0,0,8,Mediterranean,Family,Yogur con miel
4,6,33.5,0,0,9,Italian,Traditional,Panna Cotta
4,6,33.5,0,0,10,Mediterranean,Gourmet,Fruta
4,6,33.5,0,0,11,Italian,Traditional,Profiteroles
4,6,33.5,0,0,12,Mediterranean,Traditional,Sorbete
4,6,33.5,0,0,13,Grill,Gourmet,Cheesecake
4,6,33.5,0,0,14,Spanish,Traditional,Arroz con leche
4,6,33.5,0,0,15,Spanish,Business,Fruta
4,6,33.5,0,0,16,Grill,Traditional,Brownie
4,6,33.5,0,0,17,Mediterranean,Traditional,Sorbete
4,6,33.5,0,0,18,Mediterranean,Business,Macedonia
4,6,33.5,0,0,19,Grill,Business,Brownie
4,6,33.5,0,0,20,Italian,Business,Gelato
5,6,35.4,0,0,1,Grill,Gourmet,Cheesecake
5,6,35.4,0,0,2,Spanish,Traditional,Arroz con leche
5,6,35.4,0,0,3,Italian,Business,Panna Cotta
5,6,35.4,0,0,4,Italian,Business,Gelato
5,6,35.4,0,0,5,Italian,Gourmet,Profiteroles
5,6,35.4,0,0,6,Mediterranean,Traditional,Macedonia
5,6,35.4,0,0,7,Spanish,Family,Arroz con leche
5,6,35.4,0,0,8,Mediterranean,Family,Yogur con miel
5,6,35.4,0,0,9,Italian,Traditional,Panna Cotta
5,6,35.4,0,0,10,Mediterranean,Gourmet,Yogur con miel
5,6,35.4,0,0,11,Italian,Traditional,Panna Cotta
5,6,35.4,0,0,12,Mediterranean,Traditional,Sorbete
5,6,35.4,0,0,13,Grill,Gourmet,Cheesecake
5,6,35.4,0,0,14,Spanish,Traditional,Arroz con leche
5,6,35.4,0,0,15,Spanish,Business,Fruta
5,6,35.4,0,0,16,Grill,Traditional,Tarta de manzana
5,6,35.4,0,0,17,Mediterranean,Traditional,Sorbete
5,6,35.4,0,0,18,Mediterranean,Business,Macedonia
5,6,35.4,0,0,19,Grill,Business,Cheesecake
5,6,35.4,0,0,20,Italian,Business,Panna Cotta
6,6,33.7,0,0,1,Grill,Gourmet,Tarta de manzana
6,6,33.7,0,0,2,Spanish,Traditional,Arroz con leche
6,6,33.7,0,0,3,Italian,Business,Tiramisú
6,6,33.7,0,0,4,Italian,Business,Gelato
6,6,33.7,0,0,5,Italian,Gourmet,Profiteroles
6,6,33.7,0,0,6,Mediterranean,Traditional,Macedonia
6,6,33.7,0,0,7,Spanish,Family,Flan
6,6,33.7,0,0,8,Mediterranean,Family,Yogur con miel
6,6,33.7,0,0,9,Italian,Traditional,Panna Cotta
6,6,33.7,0,0,10,Mediterranean,Gourmet,Yogur con miel
6,6,33.7,0,0,11,Italian,Traditional,Tiramisú
6,6,33.7,0,0,12,Mediterranean,Traditional,Sorbete
6,6,33.7,0,0,13,Grill,Gourmet,Brownie
6,6,33.7,0,0,14,Spanish,Traditional,Natillas
6,6,33.7,0,0,15,Spanish,Business,Fruta
6,6,33.7,0,0,16,Grill,Traditional,Brownie
6,6,33.7,0,0,17,Mediterranean,Traditional,Macedonia
6,6,33.7,0,0,18,Mediterranean,Business,Macedonia
6,6,33.7,0,0,19,Grill,Business,Tarta de manzana
6,6,33.7,0,0,20,Italian,Business,Gelato
0,6,33.8,0,1,1,Grill,Gourmet,Brownie
0,6,33.8,0,1,2,Spanish,Traditional,Natillas
0,6,33.8,0,1,3,Italian,Business,Tiramisú
0,6,33.8,0,1,4,Italian,Business,Gelato
0,6,33.8,0,1,5,Italian,Gourmet,Panna Cotta
0,6,33.8,0,1,6,Mediterranean,Traditional,Macedonia
0,6,33.8,0,1,7,Spanish,Family,Arroz con leche
0,6,33.8,0,1,8,Mediterranean,Family,Macedonia
0,6,33.8,0,1,9,Italian,Traditional,Profiteroles
0,6,33.8,0,1,10,Mediterranean,Gourmet,Macedonia
0,6,33.8,0,1,11,Italian,Traditional,Gelato
0,6,33.8,0,1,12,Mediterranean,Traditional,Yogur con miel
0,6,33.8,0,1,13,Grill,Gourmet,Tarta de manzana
0,6,33.8,0,1,14,Spanish,Traditional,Fruta
0,6,33.8,0,1,15,Spanish,Business,Fruta
0,6,33.8,0,1,16,Grill,Traditional,Brownie
0,6,33.8,0,1,17,Mediterranean,Traditional,Fruta
0,6,33.8,0,1,18,Mediterranean,Business,Macedonia
0,6,33.8,0,1,19,Grill,Business,Batido
0,6,33.8,0,1,20,Italian,Business,Tiramisú
1,6,34.9,0,1,1,Grill,Gourmet,Tarta de manzana
1,6,34.9,0,1,2,Spanish,Traditional,Arroz con leche
1,6,34.9,0,1,3,Italian,Business,Panna Cotta
1,6,34.9,0,1,4,Italian,Business,Gelato
1,6,34.9,0,1,5,Italian,Gourmet,Profiteroles
1,6,34.9,0,1,6,Mediterranean,Traditional,Macedonia
1,6,34.9,0,1,7,Spanish,Family,Flan
1,6,34.9,0,1,8,Mediterranean,Family,Yogur con miel
1,6,34.9,0,1,9,Italian,Traditional,Panna Cotta
1,6,34.9,0,1,10,Mediterranean,Gourmet,Fruta
1,6,34.9,0,1,11,Italian,Traditional,Gelato
1,6,34.9,0,1,12,Mediterranean,Traditional,Yogur con miel
1,6,34.9,0,1,13,Grill,Gourmet,Cheesecake
1,6,34.9,0,1,14,Spanish,Traditional,Arroz con leche
1,6,34.9,0,1,15,Spanish,Business,Fruta
1,6,34.9,0,1,16,Grill,Traditional,Brownie
1,6,34.9,0,1,17,Mediterranean,Traditional,Yogur con miel
1,6,34.9,0,1,18,Mediterranean,Business,Macedonia
1,6,34.9,0,1,19,Grill,Business,Batido
1,6,34.9,0,1,20,Italian,Business,Tiramisú
2,6,36.4,0,1,1,Grill,Gourmet,Cheesecake
2,6,36.4,0,1,2,Spanish,Traditional,Fruta
2,6,36.4,0,1,3,Italian,Business,Panna Cotta
2,6,36.4,0,1,4,Italian,Business,Tiramisú
2,6,36.4,0,1,5,Italian,Gourmet,Tiramisú
2,6,36.4,0,1,6,Mediterranean,Traditional,Macedonia
2,6,36.4,0,1,7,Spanish,Family,Flan
2,6,36.4,0,1,8,Mediterranean,Family,Sorbete
2,6,36.4,0,1,9,Italian,Traditional,Panna Cotta
2,6,36.4,0,1,10,Mediterranean,Gourmet,Fruta
2,6,36.4,0,1,11,Italian,Traditional,Panna Cotta
2,6,36.4,0,1,12,Mediterranean,Traditional,Sorbete
2,6,36.4,0,1,13,Grill,Gourmet,Brownie
2,6,36.4,0,1,14,Spanish,Traditional,Arroz con leche
